	locus_tag
43059	MtrunA17_Chr8g0377391
43060	MtrunA17_Chr8g0377401
43061	MtrunA17_Chr8g0377411
43062	MtrunA17_Chr8g0377421
43063	MtrunA17_Chr8g0377431
43064	MtrunA17_Chr8g0377441
43065	MtrunA17_Chr8g0377451
43066	MtrunA17_Chr8g0377461
43067	MtrunA17_Chr8g0377471
43068	MtrunA17_Chr8g0377481
43069	MtrunA17_Chr8g0377491
43070	MtrunA17_Chr8g0377501
43071	MtrunA17_Chr8g0377511
43072	MtrunA17_Chr8g0377521
43073	MtrunA17_Chr8g0377531
43074	MtrunA17_Chr8g0377541
43075	MtrunA17_Chr8g0377551
43076	MtrunA17_Chr8g0377561
43077	MtrunA17_Chr8g0377571
43078	MtrunA17_Chr8g0377581
43079	MtrunA17_Chr8g0377591
43080	MtrunA17_Chr8g0377601
43081	MtrunA17_Chr8g0377611
43082	MtrunA17_Chr8g0377621
43083	MtrunA17_Chr8g0377631
43084	MtrunA17_Chr8g0377641
43085	MtrunA17_Chr8g0377651
43086	MtrunA17_Chr8g0377661
43087	MtrunA17_Chr8g0377671
43088	MtrunA17_Chr8g0377681
43089	MtrunA17_Chr8g0377691
43090	MtrunA17_Chr8g0377701
43091	MtrunA17_Chr8g0377711
43092	MtrunA17_Chr8g0377721
43093	MtrunA17_Chr8g0377731
43094	MtrunA17_Chr8g0377741
43095	MtrunA17_Chr8g0377751
43096	MtrunA17_Chr8g0377761
43097	MtrunA17_Chr8g0377771
43098	MtrunA17_Chr8g0377781
43099	MtrunA17_Chr8g0377791
43100	MtrunA17_Chr8g0377801
43101	MtrunA17_Chr8g0377811
43102	MtrunA17_Chr8g0377821
43103	MtrunA17_Chr8g0377831
43104	MtrunA17_Chr8g0377841
43105	MtrunA17_Chr8g0377861
43106	MtrunA17_Chr8g0377871
43107	MtrunA17_Chr8g0377881
43108	MtrunA17_Chr8g0377891
43109	MtrunA17_Chr8g0377901
43110	MtrunA17_Chr8g0377911
43111	MtrunA17_Chr8g0377921
43112	MtrunA17_Chr8g0377941
43113	MtrunA17_Chr8g0377951
43114	MtrunA17_Chr8g0377961
43115	MtrunA17_Chr8g0377971
43116	MtrunA17_Chr8g0377991
43117	MtrunA17_Chr8g0378001
43118	MtrunA17_Chr8g0378021
43119	MtrunA17_Chr8g0378031
43120	MtrunA17_Chr8g0378041
43121	MtrunA17_Chr8g0378051
43122	MtrunA17_Chr8g0378061
43123	MtrunA17_Chr8g0378071
43124	MtrunA17_Chr8g0378081
43125	MtrunA17_Chr8g0378091
43126	MtrunA17_Chr8g0378101
43127	MtrunA17_Chr8g0378111
43128	MtrunA17_Chr8g0378121
43129	MtrunA17_Chr8g0378131
43130	MtrunA17_Chr8g0378141
43131	MtrunA17_Chr8g0378151
43132	MtrunA17_Chr8g0378161
43133	MtrunA17_Chr8g0378171
43134	MtrunA17_Chr8g0378181
43135	MtrunA17_Chr8g0378201
43136	MtrunA17_Chr8g0378211
43137	MtrunA17_Chr8g0378221
43138	MtrunA17_Chr8g0378231
43139	MtrunA17_Chr8g0378241
43140	MtrunA17_Chr8g0378251
43141	MtrunA17_Chr8g0378261
43142	MtrunA17_Chr8g0378271
43143	MtrunA17_Chr8g0378281
43144	MtrunA17_Chr8g0378291
43145	MtrunA17_Chr8g0378301
43146	MtrunA17_Chr8g0378321
43147	MtrunA17_Chr8g0378341
43148	MtrunA17_Chr8g0378351
43149	MtrunA17_Chr8g0378361
43150	MtrunA17_Chr8g0378371
43151	MtrunA17_Chr8g0378381
43152	MtrunA17_Chr8g0378391
43153	MtrunA17_Chr8g0378401
43154	MtrunA17_Chr8g0378411
43155	MtrunA17_Chr8g0378421
43156	MtrunA17_Chr8g0378431
43157	MtrunA17_Chr8g0378441
43158	MtrunA17_Chr8g0378451
43159	MtrunA17_Chr8g0378461
43160	MtrunA17_Chr8g0378471
43161	MtrunA17_Chr8g0378481
43162	MtrunA17_Chr8g0378491
43163	MtrunA17_Chr8g0378501
43164	MtrunA17_Chr8g0378511
43165	MtrunA17_Chr8g0378521
43166	MtrunA17_Chr8g0378531
43167	MtrunA17_Chr8g0378551
43168	MtrunA17_Chr8g0378561
43169	MtrunA17_Chr8g0378571
43170	MtrunA17_Chr8g0378581
43171	MtrunA17_Chr8g0378591
43172	MtrunA17_Chr8g0378601
43173	MtrunA17_Chr8g0378611
43174	MtrunA17_Chr8g0378621
43175	MtrunA17_Chr8g0378631
43176	MtrunA17_Chr8g0378641
43177	MtrunA17_Chr8g0378651
43178	MtrunA17_Chr8g0378661
43179	MtrunA17_Chr8g0378671
43180	MtrunA17_Chr8g0378681
43181	MtrunA17_Chr8g0378691
43182	MtrunA17_Chr8g0378701
43183	MtrunA17_Chr8g0378711
43184	MtrunA17_Chr8g0378721
43185	MtrunA17_Chr8g0378731
43186	MtrunA17_Chr8g0378741
43187	MtrunA17_Chr8g0378751
43188	MtrunA17_Chr8g0378761
43189	MtrunA17_Chr8g0378771
43190	MtrunA17_Chr8g0378781
43191	MtrunA17_Chr8g0378791
43192	MtrunA17_Chr8g0378811
43193	MtrunA17_Chr8g0378821
43194	MtrunA17_Chr8g0378831
43195	MtrunA17_Chr8g0378851
43196	MtrunA17_Chr8g0378861
43197	MtrunA17_Chr8g0378871
43198	MtrunA17_Chr8g0378901
43199	MtrunA17_Chr8g0378921
43200	MtrunA17_Chr8g0378931
43201	MtrunA17_Chr8g0378941
43202	MtrunA17_Chr8g0378951
43203	MtrunA17_Chr8g0378961
43204	MtrunA17_Chr8g0378971
43205	MtrunA17_Chr8g0378991
43206	MtrunA17_Chr8g0379001
43207	MtrunA17_Chr8g0379011
43208	MtrunA17_Chr8g0379021
43209	MtrunA17_Chr8g0379031
43210	MtrunA17_Chr8g0379041
43211	MtrunA17_Chr8g0379051
43212	MtrunA17_Chr8g0379061
43213	MtrunA17_Chr8g0379071
43214	MtrunA17_Chr8g0379081
43215	MtrunA17_Chr8g0379091
43216	MtrunA17_Chr8g0379101
43217	MtrunA17_Chr8g0379111
43218	MtrunA17_Chr8g0379121
43219	MtrunA17_Chr8g0379131
43220	MtrunA17_Chr8g0379141
43221	MtrunA17_Chr8g0379151
43222	MtrunA17_Chr8g0379161
43223	MtrunA17_Chr8g0379171
43224	MtrunA17_Chr8g0379181
43225	MtrunA17_Chr8g0379191
43226	MtrunA17_Chr8g0379211
43227	MtrunA17_Chr8g0379231
43228	MtrunA17_Chr8g0379241
43229	MtrunA17_Chr8g0379261
43230	MtrunA17_Chr8g0379271
43231	MtrunA17_Chr8g0379281
43232	MtrunA17_Chr8g0379291
43233	MtrunA17_Chr8g0379301
43234	MtrunA17_Chr8g0379311
43235	MtrunA17_Chr8g0379321
43236	MtrunA17_Chr8g0379341
43237	MtrunA17_Chr8g0379351
43238	MtrunA17_Chr8g0379441
43239	MtrunA17_Chr8g0379451
43240	MtrunA17_Chr8g0379461
43241	MtrunA17_Chr8g0379471
43242	MtrunA17_Chr8g0379481
43243	MtrunA17_Chr8g0379491
43244	MtrunA17_Chr8g0379501
43245	MtrunA17_Chr8g0379511
43246	MtrunA17_Chr8g0379531
43247	MtrunA17_Chr8g0379551
43248	MtrunA17_Chr8g0379561
43249	MtrunA17_Chr8g0379571
43250	MtrunA17_Chr8g0379581
43251	MtrunA17_Chr8g0379591
43252	MtrunA17_Chr8g0379601
43253	MtrunA17_Chr8g0379611
43254	MtrunA17_Chr8g0379621
43255	MtrunA17_Chr8g0379631
43256	MtrunA17_Chr8g0379641
43257	MtrunA17_Chr8g0379651
43258	MtrunA17_Chr8g0379661
43259	MtrunA17_Chr8g0379671
43260	MtrunA17_Chr8g0379681
43261	MtrunA17_Chr8g0379691
43262	MtrunA17_Chr8g0379701
43263	MtrunA17_Chr8g0379711
43264	MtrunA17_Chr8g0379721
43265	MtrunA17_Chr8g0379731
43266	MtrunA17_Chr8g0379741
43267	MtrunA17_Chr8g0379761
43268	MtrunA17_Chr8g0379771
43269	MtrunA17_Chr8g0379781
43270	MtrunA17_Chr8g0379791
43271	MtrunA17_Chr8g0379801
43272	MtrunA17_Chr8g0379811
43273	MtrunA17_Chr8g0379821
43274	MtrunA17_Chr8g0379831
43275	MtrunA17_Chr8g0379841
43276	MtrunA17_Chr8g0379851
43277	MtrunA17_Chr8g0379861
43278	MtrunA17_Chr8g0379871
43279	MtrunA17_Chr8g0379881
43280	MtrunA17_Chr8g0379901
43281	MtrunA17_Chr8g0379911
43282	MtrunA17_Chr8g0379921
43283	MtrunA17_Chr8g0379931
43284	MtrunA17_Chr8g0379941
43285	MtrunA17_Chr8g0379951
43286	MtrunA17_Chr8g0379961
43287	MtrunA17_Chr8g0379971
43288	MtrunA17_Chr8g0379981
43289	MtrunA17_Chr8g0379991
43290	MtrunA17_Chr8g0380001
43291	MtrunA17_Chr8g0380011
43292	MtrunA17_Chr8g0380021
43293	MtrunA17_Chr8g0380031
43294	MtrunA17_Chr8g0380041
43295	MtrunA17_Chr8g0380051
43296	MtrunA17_Chr8g0380061
43297	MtrunA17_Chr8g0380071
43298	MtrunA17_Chr8g0380081
43299	MtrunA17_Chr8g0380091
43300	MtrunA17_Chr8g0380101
43301	MtrunA17_Chr8g0380111
43302	MtrunA17_Chr8g0380121
43303	MtrunA17_Chr8g0380131
43304	MtrunA17_Chr8g0380141
43305	MtrunA17_Chr8g0380151
43306	MtrunA17_Chr8g0380161
43307	MtrunA17_Chr8g0380171
43308	MtrunA17_Chr8g0380181
43309	MtrunA17_Chr8g0380191
43310	MtrunA17_Chr8g0380201
43311	MtrunA17_Chr8g0380211
43312	MtrunA17_Chr8g0380221
43313	MtrunA17_Chr8g0380231
43314	MtrunA17_Chr8g0380241
43315	MtrunA17_Chr8g0380251
43316	MtrunA17_Chr8g0380261
43317	MtrunA17_Chr8g0380271
43318	MtrunA17_Chr8g0380281
43319	MtrunA17_Chr8g0380291
43320	MtrunA17_Chr8g0380301
43321	MtrunA17_Chr8g0380311
43322	MtrunA17_Chr8g0380321
43323	MtrunA17_Chr8g0380331
43324	MtrunA17_Chr8g0380341
43325	MtrunA17_Chr8g0380351
43326	MtrunA17_Chr8g0380361
43327	MtrunA17_Chr8g0380371
43328	MtrunA17_Chr8g0380381
43329	MtrunA17_Chr8g0380391
43330	MtrunA17_Chr8g0380401
43331	MtrunA17_Chr8g0380411
43332	MtrunA17_Chr8g0380421
43333	MtrunA17_Chr8g0380431
43334	MtrunA17_Chr8g0380441
43335	MtrunA17_Chr8g0380461
43336	MtrunA17_Chr8g0380471
43337	MtrunA17_Chr8g0380481
43338	MtrunA17_Chr8g0380491
43339	MtrunA17_Chr8g0380501
43340	MtrunA17_Chr8g0380511
43341	MtrunA17_Chr8g0380521
43342	MtrunA17_Chr8g0380531
43343	MtrunA17_Chr8g0380541
43344	MtrunA17_Chr8g0380551
43345	MtrunA17_Chr8g0380561
43346	MtrunA17_Chr8g0380571
43347	MtrunA17_Chr8g0380581
43348	MtrunA17_Chr8g0380591
43349	MtrunA17_Chr8g0380601
43350	MtrunA17_Chr8g0380611
43351	MtrunA17_Chr8g0380621
43352	MtrunA17_Chr8g0380631
43353	MtrunA17_Chr8g0380641
43354	MtrunA17_Chr8g0380651
43355	MtrunA17_Chr8g0380661
43356	MtrunA17_Chr8g0380671
43357	MtrunA17_Chr8g0380681
43358	MtrunA17_Chr8g0380691
43359	MtrunA17_Chr8g0380701
43360	MtrunA17_Chr8g0380711
43361	MtrunA17_Chr8g0380721
43362	MtrunA17_Chr8g0380731
43363	MtrunA17_Chr8g0380741
43364	MtrunA17_Chr8g0380751
43365	MtrunA17_Chr8g0380761
43366	MtrunA17_Chr8g0380771
43367	MtrunA17_Chr8g0380791
43368	MtrunA17_Chr8g0380801
43369	MtrunA17_Chr8g0380811
43370	MtrunA17_Chr8g0380821
43371	MtrunA17_Chr8g0380831
43372	MtrunA17_Chr8g0380841
43373	MtrunA17_Chr8g0380861
43374	MtrunA17_Chr8g0380871
43375	MtrunA17_Chr8g0380881
43376	MtrunA17_Chr8g0380891
43377	MtrunA17_Chr8g0380901
43378	MtrunA17_Chr8g0380921
43379	MtrunA17_Chr8g0380931
43380	MtrunA17_Chr8g0380941
43381	MtrunA17_Chr8g0380951
43382	MtrunA17_Chr8g0380961
43383	MtrunA17_Chr8g0380971
43384	MtrunA17_Chr8g0380981
43385	MtrunA17_Chr8g0381001
43386	MtrunA17_Chr8g0381011
43387	MtrunA17_Chr8g0381021
43388	MtrunA17_Chr8g0381031
43389	MtrunA17_Chr8g0381041
43390	MtrunA17_Chr8g0381051
43391	MtrunA17_Chr8g0381061
43392	MtrunA17_Chr8g0381071
43393	MtrunA17_Chr8g0381081
43394	MtrunA17_Chr8g0381091
43395	MtrunA17_Chr8g0381101
43396	MtrunA17_Chr8g0381111
43397	MtrunA17_Chr8g0381131
43398	MtrunA17_Chr8g0381141
43399	MtrunA17_Chr8g0381151
43400	MtrunA17_Chr8g0381161
43401	MtrunA17_Chr8g0381171
43402	MtrunA17_Chr8g0381181
43403	MtrunA17_Chr8g0381191
43404	MtrunA17_Chr8g0381201
43405	MtrunA17_Chr8g0381211
43406	MtrunA17_Chr8g0381221
43407	MtrunA17_Chr8g0381231
43408	MtrunA17_Chr8g0381241
43409	MtrunA17_Chr8g0381251
43410	MtrunA17_Chr8g0381261
43411	MtrunA17_Chr8g0381271
43412	MtrunA17_Chr8g0381281
43413	MtrunA17_Chr8g0381291
43414	MtrunA17_Chr8g0381301
43415	MtrunA17_Chr8g0381311
43416	MtrunA17_Chr8g0381321
43417	MtrunA17_Chr8g0381341
43418	MtrunA17_Chr8g0381351
43419	MtrunA17_Chr8g0381361
43420	MtrunA17_Chr8g0381371
43421	MtrunA17_Chr8g0381381
43422	MtrunA17_Chr8g0381391
43423	MtrunA17_Chr8g0381401
43424	MtrunA17_Chr8g0381411
43425	MtrunA17_Chr8g0381421
43426	MtrunA17_Chr8g0381431
43427	MtrunA17_Chr8g0381441
43428	MtrunA17_Chr8g0381451
43429	MtrunA17_Chr8g0381461
43430	MtrunA17_Chr8g0381471
43431	MtrunA17_Chr8g0381481
43432	MtrunA17_Chr8g0381491
43433	MtrunA17_Chr8g0381501
43434	MtrunA17_Chr8g0381511
43435	MtrunA17_Chr8g0381521
43436	MtrunA17_Chr8g0381531
43437	MtrunA17_Chr8g0381541
43438	MtrunA17_Chr8g0381551
43439	MtrunA17_Chr8g0381561
43440	MtrunA17_Chr8g0381571
43441	MtrunA17_Chr8g0381581
43442	MtrunA17_Chr8g0381591
43443	MtrunA17_Chr8g0381601
43444	MtrunA17_Chr8g0381611
43445	MtrunA17_Chr8g0381621
43446	MtrunA17_Chr8g0381631
43447	MtrunA17_Chr8g0381641
43448	MtrunA17_Chr8g0381651
43449	MtrunA17_Chr8g0381661
43450	MtrunA17_Chr8g0381671
43451	MtrunA17_Chr8g0381681
43452	MtrunA17_Chr8g0381701
43453	MtrunA17_Chr8g0381711
43454	MtrunA17_Chr8g0381731
43455	MtrunA17_Chr8g0381741
43456	MtrunA17_Chr8g0381751
43457	MtrunA17_Chr8g0381761
43458	MtrunA17_Chr8g0381771
43459	MtrunA17_Chr8g0381781
43460	MtrunA17_Chr8g0381791
43461	MtrunA17_Chr8g0381801
43462	MtrunA17_Chr8g0381811
43463	MtrunA17_Chr8g0381821
43464	MtrunA17_Chr8g0381831
43465	MtrunA17_Chr8g0381841
43466	MtrunA17_Chr8g0381851
43467	MtrunA17_Chr8g0381861
43468	MtrunA17_Chr8g0381871
43469	MtrunA17_Chr8g0381881
43470	MtrunA17_Chr8g0381891
43471	MtrunA17_Chr8g0381901
43472	MtrunA17_Chr8g0381911
43473	MtrunA17_Chr8g0381941
43474	MtrunA17_Chr8g0381971
43475	MtrunA17_Chr8g0381981
43476	MtrunA17_Chr8g0382001
43477	MtrunA17_Chr8g0382021
43478	MtrunA17_Chr8g0382031
43479	MtrunA17_Chr8g0382041
43480	MtrunA17_Chr8g0382051
43481	MtrunA17_Chr8g0382061
43482	MtrunA17_Chr8g0382071
43483	MtrunA17_Chr8g0382081
43484	MtrunA17_Chr8g0382091
43485	MtrunA17_Chr8g0382101
43486	MtrunA17_Chr8g0382111
43487	MtrunA17_Chr8g0382121
43488	MtrunA17_Chr8g0382131
43489	MtrunA17_Chr8g0382141
43490	MtrunA17_Chr8g0382151
43491	MtrunA17_Chr8g0382161
43492	MtrunA17_Chr8g0382171
43493	MtrunA17_Chr8g0382181
43494	MtrunA17_Chr8g0382191
43495	MtrunA17_Chr8g0382201
43496	MtrunA17_Chr8g0382221
43497	MtrunA17_Chr8g0382231
43498	MtrunA17_Chr8g0382241
43499	MtrunA17_Chr8g0382251
43500	MtrunA17_Chr8g0382261
43501	MtrunA17_Chr8g0382281
43502	MtrunA17_Chr8g0382291
43503	MtrunA17_Chr8g0382301
43504	MtrunA17_Chr8g0382311
43505	MtrunA17_Chr8g0382321
43506	MtrunA17_Chr8g0382331
43507	MtrunA17_Chr8g0382341
43508	MtrunA17_Chr8g0382351
43509	MtrunA17_Chr8g0382361
43510	MtrunA17_Chr8g0382371
43511	MtrunA17_Chr8g0382381
43512	MtrunA17_Chr8g0382391
43513	MtrunA17_Chr8g0382401
43514	MtrunA17_Chr8g0382411
43515	MtrunA17_Chr8g0382421
43516	MtrunA17_Chr8g0382431
43517	MtrunA17_Chr8g0382441
43518	MtrunA17_Chr8g0382461
43519	MtrunA17_Chr8g0382471
43520	MtrunA17_Chr8g0382491
43521	MtrunA17_Chr8g0382501
43522	MtrunA17_Chr8g0382511
43523	MtrunA17_Chr8g0382521
43524	MtrunA17_Chr8g0382531
43525	MtrunA17_Chr8g0382541
43526	MtrunA17_Chr8g0382551
43527	MtrunA17_Chr8g0382561
43528	MtrunA17_Chr8g0382571
43529	MtrunA17_Chr8g0382581
43530	MtrunA17_Chr8g0382591
43531	MtrunA17_Chr8g0382601
43532	MtrunA17_Chr8g0382611
43533	MtrunA17_Chr8g0382621
43534	MtrunA17_Chr8g0382641
43535	MtrunA17_Chr8g0382651
43536	MtrunA17_Chr8g0382661
43537	MtrunA17_Chr8g0382671
43538	MtrunA17_Chr8g0382681
43539	MtrunA17_Chr8g0382691
43540	MtrunA17_Chr8g0382701
43541	MtrunA17_Chr8g0382711
43542	MtrunA17_Chr8g0382721
43543	MtrunA17_Chr8g0382731
43544	MtrunA17_Chr8g0382751
43545	MtrunA17_Chr8g0382761
43546	MtrunA17_Chr8g0382771
43547	MtrunA17_Chr8g0382781
43548	MtrunA17_Chr8g0382791
43549	MtrunA17_Chr8g0382801
43550	MtrunA17_Chr8g0382811
43551	MtrunA17_Chr8g0382821
43552	MtrunA17_Chr8g0382831
43553	MtrunA17_Chr8g0382851
43554	MtrunA17_Chr8g0382861
43555	MtrunA17_Chr8g0382871
43556	MtrunA17_Chr8g0382881
43557	MtrunA17_Chr8g0382891
43558	MtrunA17_Chr8g0382901
43559	MtrunA17_Chr8g0382911
43560	MtrunA17_Chr8g0382921
43561	MtrunA17_Chr8g0382931
43562	MtrunA17_Chr8g0382941
43563	MtrunA17_Chr8g0382951
43564	MtrunA17_Chr8g0382961
43565	MtrunA17_Chr8g0382971
43566	MtrunA17_Chr8g0382981
43567	MtrunA17_Chr8g0382991
43568	MtrunA17_Chr8g0383001
43569	MtrunA17_Chr8g0383021
43570	MtrunA17_Chr8g0383041
43571	MtrunA17_Chr8g0383051
43572	MtrunA17_Chr8g0383061
43573	MtrunA17_Chr8g0383071
43574	MtrunA17_Chr8g0383081
43575	MtrunA17_Chr8g0383091
43576	MtrunA17_Chr8g0383101
43577	MtrunA17_Chr8g0383111
43578	MtrunA17_Chr8g0383121
43579	MtrunA17_Chr8g0383131
43580	MtrunA17_Chr8g0383141
43581	MtrunA17_Chr8g0383151
43582	MtrunA17_Chr8g0383161
43583	MtrunA17_Chr8g0383171
43584	MtrunA17_Chr8g0383181
43585	MtrunA17_Chr8g0383201
43586	MtrunA17_Chr8g0383211
43587	MtrunA17_Chr8g0383221
43588	MtrunA17_Chr8g0383231
43589	MtrunA17_Chr8g0383241
43590	MtrunA17_Chr8g0383251
43591	MtrunA17_Chr8g0383261
43592	MtrunA17_Chr8g0383271
43593	MtrunA17_Chr8g0383281
43594	MtrunA17_Chr8g0383291
43595	MtrunA17_Chr8g0383301
43596	MtrunA17_Chr8g0383311
43597	MtrunA17_Chr8g0383321
43598	MtrunA17_Chr8g0383331
43599	MtrunA17_Chr8g0383341
43600	MtrunA17_Chr8g0383351
43601	MtrunA17_Chr8g0383361
43602	MtrunA17_Chr8g0383371
43603	MtrunA17_Chr8g0383381
43604	MtrunA17_Chr8g0383391
43605	MtrunA17_Chr8g0383401
43606	MtrunA17_Chr8g0383411
43607	MtrunA17_Chr8g0383421
43608	MtrunA17_Chr8g0383431
43609	MtrunA17_Chr8g0383441
43610	MtrunA17_Chr8g0383451
43611	MtrunA17_Chr8g0383461
43612	MtrunA17_Chr8g0383471
43613	MtrunA17_Chr8g0383481
43614	MtrunA17_Chr8g0383491
43615	MtrunA17_Chr8g0383501
43616	MtrunA17_Chr8g0383511
43617	MtrunA17_Chr8g0383531
43618	MtrunA17_Chr8g0383541
43619	MtrunA17_Chr8g0383551
43620	MtrunA17_Chr8g0383561
43621	MtrunA17_Chr8g0383571
43622	MtrunA17_Chr8g0383581
43623	MtrunA17_Chr8g0383591
43624	MtrunA17_Chr8g0383601
43625	MtrunA17_Chr8g0383611
43626	MtrunA17_Chr8g0383631
43627	MtrunA17_Chr8g0383641
43628	MtrunA17_Chr8g0383651
43629	MtrunA17_Chr8g0383661
43630	MtrunA17_Chr8g0383671
43631	MtrunA17_Chr8g0383681
43632	MtrunA17_Chr8g0383691
43633	MtrunA17_Chr8g0383701
43634	MtrunA17_Chr8g0383711
43635	MtrunA17_Chr8g0383721
43636	MtrunA17_Chr8g0383731
43637	MtrunA17_Chr8g0383741
43638	MtrunA17_Chr8g0383751
43639	MtrunA17_Chr8g0383761
43640	MtrunA17_Chr8g0383771
43641	MtrunA17_Chr8g0383781
43642	MtrunA17_Chr8g0383791
43643	MtrunA17_Chr8g0383801
43644	MtrunA17_Chr8g0383811
43645	MtrunA17_Chr8g0383821
43646	MtrunA17_Chr8g0383831
43647	MtrunA17_Chr8g0383841
43648	MtrunA17_Chr8g0383851
43649	MtrunA17_Chr8g0383861
43650	MtrunA17_Chr8g0383871
43651	MtrunA17_Chr8g0383881
43652	MtrunA17_Chr8g0383891
43653	MtrunA17_Chr8g0383901
43654	MtrunA17_Chr8g0383911
43655	MtrunA17_Chr8g0383921
43656	MtrunA17_Chr8g0383931
43657	MtrunA17_Chr8g0383941
43658	MtrunA17_Chr8g0383951
43659	MtrunA17_Chr8g0383961
43660	MtrunA17_Chr8g0383971
43661	MtrunA17_Chr8g0383981
43662	MtrunA17_Chr8g0383991
43663	MtrunA17_Chr8g0384001
43664	MtrunA17_Chr8g0384021
43665	MtrunA17_Chr8g0384031
43666	MtrunA17_Chr8g0384041
43667	MtrunA17_Chr8g0384051
43668	MtrunA17_Chr8g0384061
43669	MtrunA17_Chr8g0384071
43670	MtrunA17_Chr8g0384081
43671	MtrunA17_Chr8g0384091
43672	MtrunA17_Chr8g0384101
43673	MtrunA17_Chr8g0384111
43674	MtrunA17_Chr8g0384121
43675	MtrunA17_Chr8g0384131
43676	MtrunA17_Chr8g0384141
43677	MtrunA17_Chr8g0384151
43678	MtrunA17_Chr8g0384161
43679	MtrunA17_Chr8g0384171
43680	MtrunA17_Chr8g0384181
43681	MtrunA17_Chr8g0384191
43682	MtrunA17_Chr8g0384201
43683	MtrunA17_Chr8g0384211
43684	MtrunA17_Chr8g0384221
43685	MtrunA17_Chr8g0384231
43686	MtrunA17_Chr8g0384241
43687	MtrunA17_Chr8g0384251
43688	MtrunA17_Chr8g0384271
43689	MtrunA17_Chr8g0384281
43690	MtrunA17_Chr8g0384291
43691	MtrunA17_Chr8g0384301
43692	MtrunA17_Chr8g0384311
43693	MtrunA17_Chr8g0384321
43694	MtrunA17_Chr8g0384331
43695	MtrunA17_Chr8g0384341
43696	MtrunA17_Chr8g0384351
43697	MtrunA17_Chr8g0384361
43698	MtrunA17_Chr8g0384371
43699	MtrunA17_Chr8g0384391
43700	MtrunA17_Chr8g0384401
43701	MtrunA17_Chr8g0384411
43702	MtrunA17_Chr8g0384421
43703	MtrunA17_Chr8g0384431
43704	MtrunA17_Chr8g0384441
43705	MtrunA17_Chr8g0384451
43706	MtrunA17_Chr8g0384461
43707	MtrunA17_Chr8g0384471
43708	MtrunA17_Chr8g0384481
43709	MtrunA17_Chr8g0384511
43710	MtrunA17_Chr8g0384521
43711	MtrunA17_Chr8g0384531
43712	MtrunA17_Chr8g0384541
43713	MtrunA17_Chr8g0384551
43714	MtrunA17_Chr8g0384561
43715	MtrunA17_Chr8g0384571
43716	MtrunA17_Chr8g0384581
43717	MtrunA17_Chr8g0384591
43718	MtrunA17_Chr8g0384601
43719	MtrunA17_Chr8g0384611
43720	MtrunA17_Chr8g0384621
43721	MtrunA17_Chr8g0384631
43722	MtrunA17_Chr8g0384641
43723	MtrunA17_Chr8g0384651
43724	MtrunA17_Chr8g0384661
43725	MtrunA17_Chr8g0384671
43726	MtrunA17_Chr8g0384681
43727	MtrunA17_Chr8g0384691
43728	MtrunA17_Chr8g0384701
43729	MtrunA17_Chr8g0384711
43730	MtrunA17_Chr8g0384721
43731	MtrunA17_Chr8g0384731
43732	MtrunA17_Chr8g0384741
43733	MtrunA17_Chr8g0384751
43734	MtrunA17_Chr8g0384761
43735	MtrunA17_Chr8g0384771
43736	MtrunA17_Chr8g0384781
43737	MtrunA17_Chr8g0384791
43738	MtrunA17_Chr8g0384801
43739	MtrunA17_Chr8g0384811
43740	MtrunA17_Chr8g0384821
43741	MtrunA17_Chr8g0384831
43742	MtrunA17_Chr8g0384841
43743	MtrunA17_Chr8g0384851
43744	MtrunA17_Chr8g0384881
43745	MtrunA17_Chr8g0384891
43746	MtrunA17_Chr8g0384901
43747	MtrunA17_Chr8g0384911
43748	MtrunA17_Chr8g0384921
43749	MtrunA17_Chr8g0384931
43750	MtrunA17_Chr8g0384941
43751	MtrunA17_Chr8g0384951
43752	MtrunA17_Chr8g0384961
43753	MtrunA17_Chr8g0384971
43754	MtrunA17_Chr8g0385001
43755	MtrunA17_Chr8g0385011
43756	MtrunA17_Chr8g0385021
43757	MtrunA17_Chr8g0385031
43758	MtrunA17_Chr8g0385041
43759	MtrunA17_Chr8g0385051
43760	MtrunA17_Chr8g0385061
43761	MtrunA17_Chr8g0385081
43762	MtrunA17_Chr8g0385101
43763	MtrunA17_Chr8g0385111
43764	MtrunA17_Chr8g0385121
43765	MtrunA17_Chr8g0385131
43766	MtrunA17_Chr8g0385141
43767	MtrunA17_Chr8g0385151
43768	MtrunA17_Chr8g0385161
43769	MtrunA17_Chr8g0385171
43770	MtrunA17_Chr8g0385181
43771	MtrunA17_Chr8g0385191
43772	MtrunA17_Chr8g0385201
43773	MtrunA17_Chr8g0385211
43774	MtrunA17_Chr8g0385221
43775	MtrunA17_Chr8g0385231
43776	MtrunA17_Chr8g0385241
43777	MtrunA17_Chr8g0385251
43778	MtrunA17_Chr8g0385261
43779	MtrunA17_Chr8g0385271
43780	MtrunA17_Chr8g0385281
43781	MtrunA17_Chr8g0385291
43782	MtrunA17_Chr8g0385301
43783	MtrunA17_Chr8g0385311
43784	MtrunA17_Chr8g0385321
43785	MtrunA17_Chr8g0385331
43786	MtrunA17_Chr8g0385341
43787	MtrunA17_Chr8g0385351
43788	MtrunA17_Chr8g0385361
43789	MtrunA17_Chr8g0385371
43790	MtrunA17_Chr8g0385381
43791	MtrunA17_Chr8g0385391
43792	MtrunA17_Chr8g0385401
43793	MtrunA17_Chr8g0385411
43794	MtrunA17_Chr8g0385421
